77502	13
77503	6
77504	0
77505	0
77506	0
77507	1
77508	0
77509	0
77510	387
77511	10
77512	0
77513	2
77514	0
77515	0
77516	43
77517	16
77518	0
77519	10
77520	22
77521	46
77522	1
77523	4
77524	20
77525	10
77526	51
77527	62
77528	0
77529	150
77530	0
77531	1
77532	0
77533	0
77534	0
77535	0
77536	1
77537	37
77538	0
77539	0
77540	0
77541	13
77542	127
77543	7
77544	0
77545	0
77546	0
77547	0
77548	35
77549	0
77550	105
77551	0
77552	0
77553	50
77554	13
77555	165
77556	0
77557	2
77558	9
77559	50
77560	0
77561	0
77562	0
77563	0
77564	0
77565	4
77566	0
77567	10
77568	61
77569	0
77570	20
77571	5
77572	1
77573	3
77574	0
77575	30
77576	255
77577	29
77578	0
77579	70
77580	185
77581	96
77582	2
77583	246
77584	150
77585	0
77586	0
77587	6
77588	70
77589	0
77590	142
77591	113
77592	3
77593	75
77594	0
77595	19
77596	0
77597	4
77598	0
77599	0
77600	0
77601	22
77602	13
77603	7
77604	91
77605	0
77606	0
77607	0
77608	88
77609	0
77610	22
77611	37
77612	1
77613	3
77614	22
77615	4
77616	1
77617	0
77618	0
77619	264
77620	4
77621	53
77622	10
77623	168
77624	21
77625	152
77626	0
77627	41
77628	13
77629	20
77630	15
77631	24
77632	0
77633	7
77634	5
77635	0
77636	1
77637	17
77638	1
77639	5
77640	0
77641	0
77642	2
77643	1
77644	0
77645	0
77646	27
77647	0
77648	0
77649	0
77650	31
77651	27
77652	0
77653	0
77654	0
77655	20
77656	34
77657	144
77658	0
77659	35
77660	10
77661	0
77662	193
77663	4
77664	4
77665	17
77666	0
77667	20
77668	0
77669	30
77670	0
77671	0
77672	20
77673	0
77674	73
77675	51
77676	167
77677	127
77678	21
77679	18
77680	0
77681	1
77682	10
77683	114
77684	96
77685	0
77686	100
77687	43
77688	18
77689	0
77690	0
77691	54
77692	68
77693	6
77694	50
77695	1
77696	4
