81173	0
81174	0
81175	0
81176	0
81177	0
81178	0
81179	0
81180	0
81181	0
81182	0
81183	0
81184	0
81185	0
81186	0
81187	0
81188	2
81189	0
81190	0
81191	2
81192	0
81193	0
81194	0
81195	13
81196	0
81197	0
81198	0
81199	0
81200	0
81201	0
81202	0
81203	2
81204	0
81205	0
81206	0
81207	0
81208	0
81209	0
81210	0
81211	0
81212	1
81213	0
81214	0
81215	0
81216	0
81217	0
81218	0
81219	0
81220	0
81221	0
81222	0
81223	0
81224	0
81225	6
81226	0
81227	0
81228	2
81229	0
81230	0
81231	0
81232	0
81233	0
81234	0
81235	0
81236	0
81237	0
81238	0
81239	2
81240	4
81241	0
81242	0
81243	0
81244	0
81245	0
81246	0
81247	0
81248	0
81249	0
81250	0
81251	0
81252	7
81253	0
81254	0
81255	0
81256	0
81257	0
81258	0
81259	0
81260	0
81261	0
81262	0
81263	0
81264	0
81265	0
81266	0
81267	0
81268	0
81269	0
81270	0
81271	8
81272	2
81273	0
81274	0
81275	0
81276	0
81277	0
81278	0
81279	0
81280	0
81281	0
81282	0
81283	1
81284	0
81285	0
81286	0
81287	0
81288	0
81289	0
81290	0
81291	0
81292	0
81293	0
81294	0
81295	0
81296	0
81297	0
81298	0
81299	0
81300	0
81301	0
81302	0
81303	0
81304	0
81305	0
81306	0
81307	0
81308	0
81309	0
81310	0
81311	0
81312	0
81313	0
81314	0
81315	0
81316	0
81317	0
81318	0
81319	2
81320	0
81321	0
81322	0
81323	0
81324	0
81325	0
81326	2
81327	0
81328	0
81329	0
81330	0
81331	0
81332	0
81333	0
81334	0
81335	2
81336	0
81337	1
81338	0
81339	1
81340	0
81341	0
81342	0
81343	0
81344	2
81345	4
81346	0
81347	0
81348	0
81349	0
81350	0
81351	0
81352	0
81353	0
81354	0
81355	0
81356	0
81357	0
81358	0
81359	0
81360	0
81361	1
81362	0
81363	3
81364	0
81365	0
81366	4
81367	0
81368	0
81369	0
81370	0
81371	0
81372	0
81373	0
81374	0
81375	0
81376	0
81377	0
81378	0
81379	0
81380	0
81381	0
81382	1
81383	0
81384	0
81385	0
81386	0
81387	0
81388	0
81389	0
81390	0
81391	0
81392	0
81393	0
81394	0
81395	2
81396	0
81397	0
81398	0
81399	0
81400	0
81401	0
81402	0
81403	0
81404	0
81405	0
81406	0
81407	0
81408	0
81409	0
81410	0
81411	0
81412	0
81413	0
81414	0
81415	0
81416	0
81417	0
81418	0
81419	0
81420	0
81421	1
81422	0
81423	0
81424	0
81425	0
81426	0
81427	0
81428	0
81429	0
81430	0
81431	0
81432	1
81433	0
81434	0
81435	0
81436	0
81437	0
81438	0
81439	1
81440	0
81441	0
81442	0
81443	0
81444	0
81445	0
81446	1
81447	0
81448	0
81449	0
81450	2
81451	0
81452	0
81453	0
81454	0
81455	0
81456	0
81457	0
81458	0
81459	0
81460	0
81461	1
81462	0
81463	0
81464	0
81465	0
81466	0
81467	0
81468	0
81469	0
81470	0
81471	2
81472	0
81473	0
81474	0
81475	0
81476	0
81477	0
81478	0
81479	0
81480	0
81481	0
81482	0
81483	0
81484	0
81485	0
81486	0
81487	0
81488	0
81489	0
81490	0
81491	0
81492	0
81493	0
81494	0
81495	0
81496	0
81497	0
81498	0
81499	0
81500	0
81501	0
81502	0
81503	1
81504	0
81505	0
81506	0
81507	0
81508	0
81509	0
81510	0
81511	0
81512	0
81513	0
81514	0
81515	0
81516	0
81517	0
81518	0
81519	0
81520	0
81521	0
81522	0
81523	0
81524	0
81525	0
81526	0
81527	0
81528	0
81529	0
81530	0
81531	0
81532	0
81533	0
81534	0
81535	0
81536	0
81537	2
81538	0
81539	0
81540	0
81541	0
81542	0
81543	0
81544	0
81545	0
81546	0
81547	0
81548	0
81549	0
81550	19
81551	0
81552	0
81553	0
81554	0
81555	0
81556	0
81557	0
81558	0
81559	0
81560	0
81561	0
81562	0
81563	1
81564	0
81565	0
81566	0
81567	0
81568	0
81569	0
81570	0
81571	0
81572	0
81573	0
81574	0
81575	0
81576	0
81577	0
81578	0
81579	1
81580	0
81581	0
81582	0
81583	0
81584	0
81585	0
81586	0
81587	0
81588	0
81589	0
81590	0
81591	0
81592	0
81593	0
81594	0
81595	0
81596	2
81597	0
81598	0
81599	0
81600	0
81601	0
81602	0
81603	0
81604	0
81605	0
81606	0
81607	0
81608	0
81609	0
81610	0
81611	0
81612	0
81613	0
81614	0
81615	0
81616	0
81617	0
81618	0
81619	0
81620	0
81621	0
81622	0
81623	0
81624	0
81625	0
81626	0
81627	4
81628	0
81629	0
81630	0
81631	0
81632	0
81633	0
81634	0
81635	0
81636	0
81637	0
81638	0
81639	0
81640	0
81641	0
81642	0
81643	0
81644	0
81645	0
81646	0
81647	0
81648	0
81649	0
81650	0
81651	0
81652	0
81653	0
81654	0
81655	0
81656	0
81657	0
81658	0
81659	0
81660	0
81661	0
81662	0
81663	0
81664	2
81665	0
81666	0
81667	1
81668	0
81669	0
81670	0
81671	0
81672	0
81673	0
81674	0
81675	0
81676	0
81677	0
81678	0
81679	0
81680	0
81681	1
81682	0
81683	0
81684	0
81685	0
81686	0
81687	0
81688	0
81689	0
81690	0
81691	0
81692	0
81693	1
81694	1
81695	1
81696	0
81697	0
81698	0
81699	0
81700	0
81701	0
81702	0
81703	0
81704	0
81705	0
81706	0
81707	0
81708	0
81709	0
81710	16
81711	1
81712	0
81713	0
81714	0
81715	2
81716	0
81717	0
81718	0
81719	2
81720	0
81721	0
81722	0
81723	0
81724	32
81725	0
81726	0
81727	0
81728	0
81729	0
81730	0
81731	0
81732	0
81733	0
81734	0
81735	0
81736	0
81737	1
81738	0
81739	0
81740	0
81741	0
81742	0
81743	0
81744	0
81745	0
81746	0
81747	0
81748	0
81749	0
81750	0
81751	0
81752	0
81753	0
81754	0
81755	0
81756	0
81757	0
81758	16
81759	0
81760	0
81761	0
81762	0
81763	0
81764	0
81765	1
81766	0
81767	0
81768	0
81769	1
81770	0
81771	0
81772	0
81773	5
81774	0
81775	0
81776	0
81777	0
81778	0
81779	0
81780	0
81781	1
81782	1
81783	0
81784	0
81785	0
81786	0
81787	0
81788	0
81789	0
81790	0
81791	0
81792	9
81793	0
81794	0
81795	0
81796	0
81797	0
81798	0
81799	0
81800	0
81801	0
81802	0
81803	0
81804	0
81805	0
81806	0
81807	0
81808	0
81809	0
81810	0
81811	0
81812	1
81813	0
81814	0
81815	0
81816	0
81817	0
81818	1
81819	0
81820	0
81821	0
81822	4
81823	0
81824	0
81825	0
81826	0
81827	0
81828	0
81829	2
81830	0
81831	0
81832	0
81833	0
81834	0
81835	52
81836	0
81837	0
81838	0
81839	0
81840	0
81841	0
81842	0
81843	0
81844	0
81845	0
81846	0
81847	0
81848	0
81849	0
81850	0
81851	0
81852	0
81853	0
81854	0
81855	0
81856	0
81857	0
81858	0
81859	0
81860	0
81861	0
81862	0
81863	0
81864	1
81865	0
81866	0
81867	0
81868	0
81869	0
81870	0
81871	2
81872	0
81873	0
81874	0
81875	0
81876	0
81877	0
81878	0
81879	0
81880	0
81881	0
81882	0
81883	0
81884	0
81885	0
81886	0
81887	0
81888	0
81889	0
81890	0
81891	0
81892	0
81893	0
81894	0
81895	0
81896	0
81897	0
