87271	0
87272	0
87273	0
87274	2
87275	0
87276	0
87277	2
87278	0
87279	0
87280	0
87281	0
87282	0
87283	0
87284	0
87285	0
87286	0
87287	0
87288	0
87289	0
87290	0
87291	0
87292	0
87293	0
87294	1
87295	0
87296	5
87297	0
87298	0
87299	2
87300	0
87301	0
87302	1
87303	2
87304	0
87305	0
87306	0
87307	0
87308	0
87309	0
87310	0
87311	0
87312	0
87313	0
87314	0
87315	2
87316	17
87317	0
87318	1
87319	2
87320	0
87321	0
87322	0
87323	0
87324	4
87325	0
87326	0
87327	2
87328	0
87329	0
87330	0
87331	0
87332	1
87333	0
87334	2
87335	0
87336	0
87337	0
87338	0
87339	0
87340	0
87341	0
87342	0
87343	0
87344	2
87345	0
87346	0
87347	0
87348	0
87349	0
87350	2
87351	0
87352	0
87353	1
87354	0
87355	0
87356	6
87357	6
87358	0
87359	0
87360	0
87361	0
87362	0
87363	0
87364	1
87365	0
87366	0
87367	0
87368	0
87369	0
87370	0
87371	0
87372	0
87373	0
87374	0
87375	0
87376	0
87377	0
87378	2
87379	0
87380	0
87381	0
87382	0
87383	2
87384	0
87385	0
87386	22
87387	0
87388	0
87389	0
87390	0
87391	0
87392	0
87393	0
87394	0
87395	1
87396	0
87397	0
87398	0
87399	0
87400	0
87401	0
87402	2
87403	0
87404	0
87405	0
87406	2
87407	0
87408	0
87409	0
87410	0
87411	0
87412	0
87413	0
87414	0
87415	0
87416	0
87417	0
87418	0
87419	0
87420	0
87421	0
87422	0
87423	0
87424	0
87425	0
87426	4
87427	0
87428	0
87429	0
87430	0
87431	2
87432	0
87433	0
87434	0
87435	0
87436	0
87437	0
87438	0
87439	0
87440	0
87441	1
87442	0
87443	0
87444	6
87445	0
87446	0
87447	0
87448	0
87449	1
87450	0
87451	0
87452	0
87453	0
87454	0
87455	0
87456	0
87457	0
87458	0
87459	0
87460	2
87461	0
87462	0
87463	0
87464	0
87465	0
87466	0
87467	0
87468	0
87469	0
87470	2
87471	0
87472	0
87473	0
87474	0
87475	0
87476	0
87477	0
87478	0
87479	5
87480	0
87481	0
87482	0
87483	0
87484	1
87485	0
87486	0
87487	0
87488	0
87489	0
87490	0
87491	0
87492	0
87493	0
87494	0
87495	0
87496	1
87497	0
87498	0
87499	0
87500	1
87501	0
87502	0
87503	0
87504	0
87505	0
87506	2
87507	1
87508	0
87509	0
87510	0
87511	0
87512	0
87513	0
87514	0
87515	0
87516	0
87517	0
87518	0
87519	0
87520	0
87521	0
87522	0
87523	0
87524	0
87525	0
87526	6
87527	0
87528	0
87529	0
87530	0
87531	0
87532	0
87533	2
87534	0
87535	2
87536	0
87537	0
87538	0
87539	0
87540	0
87541	0
87542	0
87543	0
87544	0
87545	0
87546	0
